LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	Organization	Organization.fullname	AADD	IDlevel	LEV_0	ORG_0	LEV_1	ORG_1	LEV_2	ORG_2	LEV_3	ORG_3	LEV_4	ORG_4	pathString	I
88	200	303	413	0	Strategic Partnering Bra...each & Marketing Branch	Strategic Partnering Branch / Outreach & Marketing Branch	SPB&MB	4	PS	Public Service	PC	Parks Canada	NO	National Office	ERVED	External Relations and Visitor Experi...	SPB&MB	Strategic Partnering Branch / Outreac...	PC/NO/ERVED/SPB&MB	3550
88	200	303	414	0	Brand Experience Branch	Brand Experience Branch	BEB	4	PS	Public Service	PC	Parks Canada	NO	National Office	ERVED	External Relations and Visitor Experi...	BEB	Brand Experience Branch	PC/NO/ERVED/BEB	3551
88	200	303	415	0	Visitor Experience Branch	Visitor Experience Branch	VEB	4	PS	Public Service	PC	Parks Canada	NO	National Office	ERVED	External Relations and Visitor Experi...	VEB	Visitor Experience Branch	PC/NO/ERVED/VEB	3552
88	200	304	0	0	Human Resources and Employee Wellness Directorate	Human Resources and Employee Wellness Directorate	HREWD	3	PS	Public Service	PC	Parks Canada	NO	National Office	HREWD	Human Resources and Employee Wellness...			PC/NO/HREWD	3553
88	200	304	416	0	Office of the Chief Huma...vices Management Branch	Office of the Chief Human Resources Officer / Workforce Engagement and Contribution Branch / Human Resources Strategic Planning and Executive Group Services Management Branch	OCHMB	4	PS	Public Service	PC	Parks Canada	NO	National Office	HREWD	Human Resources and Employee Wellness...	OCHMB	Office of the Chief Human Resources O...	PC/NO/HREWD/OCHMB	3554
88	200	304	417	0	Human Resources Operations Branch	Human Resources Operations Branch	HROB	4	PS	Public Service	PC	Parks Canada	NO	National Office	HREWD	Human Resources and Employee Wellness...	HROB	Human Resources Operations Branch	PC/NO/HREWD/HROB	3555
88	200	304	418	0	Human Resources Corporate Branch	Human Resources Corporate Branch	HRCB	4	PS	Public Service	PC	Parks Canada	NO	National Office	HREWD	Human Resources and Employee Wellness...	HRCB	Human Resources Corporate Branch	PC/NO/HREWD/HRCB	3556
88	200	305	0	0	Strategic Policy and Investment Directorate	Strategic Policy and Investment Directorate	SPID	3	PS	Public Service	PC	Parks Canada	NO	National Office	SPID	Strategic Policy and Investment Direc...			PC/NO/SPID	3557
88	200	305	419	0	Office of the Vice-Presi... Planning and Reporting	Office of the Vice-President, Strategic Policy and Investment / Policy, Legislative and Cabinet Affairs Branch / Strategic Planning and Reporting	OVPaR	4	PS	Public Service	PC	Parks Canada	NO	National Office	SPID	Strategic Policy and Investment Direc...	OVPaR	Office of the Vice-President, Strateg...	PC/NO/SPID/OVPaR	3558
88	200	305	420	0	Investment Management Br... Branch - Realty Branch	Investment Management Branch / Investment Planning and Portfolio Management Branch / Realty Branch	IMBB-RB	4	PS	Public Service	PC	Parks Canada	NO	National Office	SPID	Strategic Policy and Investment Direc...	IMBB-RB	Investment Management Branch / Invest...	PC/NO/SPID/IMBB-RB	3559
88	200	305	421	0	Chief Information Officer Branch	Chief Information Officer Branch	CIOB	4	PS	Public Service	PC	Parks Canada	NO	National Office	SPID	Strategic Policy and Investment Direc...	CIOB	Chief Information Officer Branch	PC/NO/SPID/CIOB	3560
88	200	305	422	0	Asset Management and Project Delivery Branch	Asset Management and Project Delivery Branch	AMPDB	4	PS	Public Service	PC	Parks Canada	NO	National Office	SPID	Strategic Policy and Investment Direc...	AMPDB	Asset Management and Project Delivery...	PC/NO/SPID/AMPDB	3561
88	200	305	423	0	Asset and Environmental Management Branch	Asset and Environmental Management Branch	AEMB	4	PS	Public Service	PC	Parks Canada	NO	National Office	SPID	Strategic Policy and Investment Direc...	AEMB	Asset and Environmental Management Br...	PC/NO/SPID/AEMB	3562
88	200	306	0	0	Finance Directorate	Finance Directorate	FD	3	PS	Public Service	PC	Parks Canada	NO	National Office	FD	Finance Directorate			PC/NO/FD	3563
88	200	306	424	0	Office of the Chief Fina...y - Investment Planning	Office of the Chief Financial Officer / Corporate Resource Management Branch / Finance and Business Management Advisory / Investment Planning	OCF-IP	4	PS	Public Service	PC	Parks Canada	NO	National Office	FD	Finance Directorate	OCF-IP	Office of the Chief Financial Officer...	PC/NO/FD/OCF-IP	3564
88	200	306	425	0	Comptrollership Branch	Comptrollership Branch	CB	4	PS	Public Service	PC	Parks Canada	NO	National Office	FD	Finance Directorate	CB	Comptrollership Branch	PC/NO/FD/CB	3565
88	200	306	426	0	Procurement and Contracting	Procurement and Contracting	PC	4	PS	Public Service	PC	Parks Canada	NO	National Office	FD	Finance Directorate	PC	Procurement and Contracting	PC/NO/FD/PC	3566
88	201	0	0	0	Operations	Operations	O	2	PS	Public Service	PC	Parks Canada	O	Operations					PC/O	3567
88	201	307	0	0	Western Newfoundland & Labrador Field Unit	Western Newfoundland & Labrador Field Unit	WN&LFU	3	PS	Public Service	PC	Parks Canada	O	Operations	WN&LFU	Western Newfoundland & Labrador Field...			PC/O/WN&LFU	3568
88	201	308	0	0	Eastern Newfoundland Field Unit	Eastern Newfoundland Field Unit	ENFU	3	PS	Public Service	PC	Parks Canada	O	Operations	ENFU	Eastern Newfoundland Field Unit			PC/O/ENFU	3569
88	201	309	0	0	Cape Breton Field Unit	Cape Breton Field Unit	CBFU	3	PS	Public Service	PC	Parks Canada	O	Operations	CBFU	Cape Breton Field Unit			PC/O/CBFU	3570
88	201	310	0	0	Mainland Nova Scotia Field Unit	Mainland Nova Scotia Field Unit	MNSFU	3	PS	Public Service	PC	Parks Canada	O	Operations	MNSFU	Mainland Nova Scotia Field Unit			PC/O/MNSFU	3571
88	201	311	0	0	Prince Edward Island Field Unit	Prince Edward Island Field Unit	PEIFU	3	PS	Public Service	PC	Parks Canada	O	Operations	PEIFU	Prince Edward Island Field Unit			PC/O/PEIFU	3572
88	201	312	0	0	Southern New Brunswick Field Unit	Southern New Brunswick Field Unit	SNBFU	3	PS	Public Service	PC	Parks Canada	O	Operations	SNBFU	Southern New Brunswick Field Unit			PC/O/SNBFU	3573
88	201	313	0	0	Northern New Brunswick Field Unit	Northern New Brunswick Field Unit	NNBFU	3	PS	Public Service	PC	Parks Canada	O	Operations	NNBFU	Northern New Brunswick Field Unit			PC/O/NNBFU	3574
88	201	314	0	0	Mingan Field Unit	Mingan Field Unit	MFU	3	PS	Public Service	PC	Parks Canada	O	Operations	MFU	Mingan Field Unit			PC/O/MFU	3575
88	201	315	0	0	Gaspésie Field Unit	Gaspésie Field Unit	GFU	3	PS	Public Service	PC	Parks Canada	O	Operations	GFU	Gaspésie Field Unit			PC/O/GFU	3576
88	201	316	0	0	Québec Field Unit	Québec Field Unit	QFU	3	PS	Public Service	PC	Parks Canada	O	Operations	QFU	Québec Field Unit			PC/O/QFU	3577
88	201	317	0	0	Mauricie and Western Quebec Field Unit	Mauricie and Western Quebec Field Unit	MWQFU	3	PS	Public Service	PC	Parks Canada	O	Operations	MWQFU	Mauricie and Western Quebec Field Unit			PC/O/MWQFU	3578
88	201	318	0	0	Saguenay-St.Lawrence Marine Park Field Unit	Saguenay-St.Lawrence Marine Park Field Unit	SMPFU	3	PS	Public Service	PC	Parks Canada	O	Operations	SMPFU	Saguenay-St.Lawrence Marine Park Fiel...			PC/O/SMPFU	3579
88	201	319	0	0	Nunavut Field Unit	Nunavut Field Unit	NFU	3	PS	Public Service	PC	Parks Canada	O	Operations	NFU	Nunavut Field Unit			PC/O/NFU	3580
88	201	320	0	0	Southwestern Ontario Field Unit	Southwestern Ontario Field Unit	SOFU	3	PS	Public Service	PC	Parks Canada	O	Operations	SOFU	Southwestern Ontario Field Unit			PC/O/SOFU	3581
88	201	321	0	0	Northern Ontario Field Unit	Northern Ontario Field Unit	NOFU	3	PS	Public Service	PC	Parks Canada	O	Operations	NOFU	Northern Ontario Field Unit			PC/O/NOFU	3582
88	201	322	0	0	Georgian Bay and Ontario East Field Unit	Georgian Bay and Ontario East Field Unit	GBOEFU	3	PS	Public Service	PC	Parks Canada	O	Operations	GBOEFU	Georgian Bay and Ontario East Field Unit			PC/O/GBOEFU	3583
88	201	323	0	0	Rouge Field Unit	Rouge Field Unit	RFU	3	PS	Public Service	PC	Parks Canada	O	Operations	RFU	Rouge Field Unit			PC/O/RFU	3584
88	201	324	0	0	Ontario Waterways	Ontario Waterways	OW	3	PS	Public Service	PC	Parks Canada	O	Operations	OW	Ontario Waterways			PC/O/OW	3585
88	201	325	0	0	Quebec Waterways	Quebec Waterways	QW	3	PS	Public Service	PC	Parks Canada	O	Operations	QW	Quebec Waterways			PC/O/QW	3586
88	201	326	0	0	Manitoba Field Unit	Manitoba Field Unit	MFU	3	PS	Public Service	PC	Parks Canada	O	Operations	MFU	Manitoba Field Unit			PC/O/MFU	3587
88	201	327	0	0	Riding Mountain Field Unit	Riding Mountain Field Unit	RMFU	3	PS	Public Service	PC	Parks Canada	O	Operations	RMFU	Riding Mountain Field Unit			PC/O/RMFU	3588
88	201	328	0	0	Northern Prairies Field Unit	Northern Prairies Field Unit	NPFU	3	PS	Public Service	PC	Parks Canada	O	Operations	NPFU	Northern Prairies Field Unit			PC/O/NPFU	3589
88	201	329	0	0	Saskatchewan South Field Unit	Saskatchewan South Field Unit	SSFU	3	PS	Public Service	PC	Parks Canada	O	Operations	SSFU	Saskatchewan South Field Unit			PC/O/SSFU	3590
88	201	330	0	0	Southwest Northwest Territories Field Unit	Southwest Northwest Territories Field Unit	SNTFU	3	PS	Public Service	PC	Parks Canada	O	Operations	SNTFU	Southwest Northwest Territories Field...			PC/O/SNTFU	3591
88	201	331	0	0	Western Arctic Field Unit	Western Arctic Field Unit	WAFU	3	PS	Public Service	PC	Parks Canada	O	Operations	WAFU	Western Arctic Field Unit			PC/O/WAFU	3592
88	201	332	0	0	Yukon Field Unit	Yukon Field Unit	YFU	3	PS	Public Service	PC	Parks Canada	O	Operations	YFU	Yukon Field Unit			PC/O/YFU	3593
88	201	333	0	0	Highway Service Center	Highway Service Center	HSC	3	PS	Public Service	PC	Parks Canada	O	Operations	HSC	Highway Service Center			PC/O/HSC	3594
88	201	334	0	0	Coastal British Columbia Field Unit	Coastal British Columbia Field Unit	CBCFU	3	PS	Public Service	PC	Parks Canada	O	Operations	CBCFU	Coastal British Columbia Field Unit			PC/O/CBCFU	3595
88	201	335	0	0	Gwaii Haanas Field Unit	Gwaii Haanas Field Unit	GHFU	3	PS	Public Service	PC	Parks Canada	O	Operations	GHFU	Gwaii Haanas Field Unit			PC/O/GHFU	3596
88	201	336	0	0	Banff Field Unit	Banff Field Unit	BFU	3	PS	Public Service	PC	Parks Canada	O	Operations	BFU	Banff Field Unit			PC/O/BFU	3597
88	201	337	0	0	Jasper Field Unit	Jasper Field Unit	JFU	3	PS	Public Service	PC	Parks Canada	O	Operations	JFU	Jasper Field Unit			PC/O/JFU	3598
88	201	338	0	0	Yoho - Kootenay - Lake L...Springs Enterprise Unit	Yoho / Kootenay / Lake Louise Field Unit and Hot Springs Enterprise Unit	Y-K-LLEU	3	PS	Public Service	PC	Parks Canada	O	Operations	Y-K-LLEU	Yoho / Kootenay / Lake Louise Field U...			PC/O/Y-K-LLEU	3599
88	201	339	0	0	Mount Revelstoke - Glacier Field Unit	Mount Revelstoke / Glacier Field Unit	MR-GFU	3	PS	Public Service	PC	Parks Canada	O	Operations	MR-GFU	Mount Revelstoke / Glacier Field Unit			PC/O/MR-GFU	3600
88	201	340	0	0	Waterton Lakes - Bar U Field Unit	Waterton Lakes / Bar U Field Unit	WL-BUFU	3	PS	Public Service	PC	Parks Canada	O	Operations	WL-BUFU	Waterton Lakes / Bar U Field Unit			PC/O/WL-BUFU	3601
88	201	341	0	0	Office of the Senior VP ...tish Columbia and Yukon	Office of the Senior VP Ops / Office of the ED, Atlantic / Office of the ED, Quebec and Nunavut / Office of the ED, Ontario and Waterways / Office of the ED, Prairies and Northwest Territories / Office of the ED, Alberta / Office of the ED, British Columbia and Yukon	OSV.CaY	3	PS	Public Service	PC	Parks Canada	O	Operations	OSV.CaY	Office of the Senior VP Ops / Office ...			PC/O/OSV.CaY	3602
88	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	PC	Parks Canada	N/A	I cannot find my organizational unit					PC/N/A	3603
89	0	0	0	0	Communications Security Establishment Canada	Communications Security Establishment Canada	CSEC	1	PS	Public Service	CSEC	Communications Security Establishment...							CSEC	3604
89	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	CSEC	Communications Security Establishment...	N/A	I cannot find my organizational unit					CSEC/N/A	3605
90	0	0	0	0	Women and Gender Equality Canada	Women and Gender Equality Canada	WGEC	1	PS	Public Service	WGEC	Women and Gender Equality Canada							WGEC	3606
90	200	0	0	0	Deputy Minister's Office...ces and Human Resources	Deputy Minister's Office, Corporate Services and Human Resources	DMOHR	2	PS	Public Service	WGEC	Women and Gender Equality Canada	DMOHR	Deputy Minister's Office, Corporate S...					WGEC/DMOHR	3607
90	201	0	0	0	Policy and Gender-Based Violence	Policy and Gender-Based Violence	PGV	2	PS	Public Service	WGEC	Women and Gender Equality Canada	PGV	Policy and Gender-Based Violence					WGEC/PGV	3608
90	202	0	0	0	Programs	Programs	P	2	PS	Public Service	WGEC	Women and Gender Equality Canada	P	Programs					WGEC/P	3609
90	203	0	0	0	Communications and Research	Communications and Research	CR	2	PS	Public Service	WGEC	Women and Gender Equality Canada	CR	Communications and Research					WGEC/CR	3610
90	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	WGEC	Women and Gender Equality Canada	N/A	I cannot find my organizational unit					WGEC/N/A	3611
91	0	0	0	0	Administrative Tribunals Support Service of Canada	Administrative Tribunals Support Service of Canada	ATSSC	1	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...							ATSSC	3612
91	200	0	0	0	Canadian International Trade Tribunal Secretariat	Canadian International Trade Tribunal Secretariat	CITTS	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	CITTS	Canadian International Trade Tribunal...					ATSSC/CITTS	3613
91	201	0	0	0	Canada Industrial Relations Board Secretariat	Canada Industrial Relations Board Secretariat	CIRBS	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	CIRBS	Canada Industrial Relations Board Sec...					ATSSC/CIRBS	3614
91	202	0	0	0	Federal Public Sector La...yment Board Secretariat	Federal Public Sector Labour Relations and Employment Board Secretariat	FPSLBS	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	FPSLBS	Federal Public Sector Labour Relation...					ATSSC/FPSLBS	3615
91	203	0	0	0	Social Security Tribunal Secretariat (SST)	Social Security Tribunal Secretariat (SST)	SSTS	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	SSTS	Social Security Tribunal Secretariat ...					ATSSC/SSTS	3616
91	203	300	0	0	SST Registry Operations	SST Registry Operations	SRO	3	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	SSTS	Social Security Tribunal Secretariat ...	SRO	SST Registry Operations			ATSSC/SSTS/SRO	3617
91	203	301	0	0	All other SST Secretariat Functions	All other SST Secretariat Functions	ASSF	3	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	SSTS	Social Security Tribunal Secretariat ...	ASSF	All other SST Secretariat Functions			ATSSC/SSTS/ASSF	3618
91	204	0	0	0	All other secretariats (... NJC, PSDPT, SCT, TATC)	All other secretariats (CART, CCPERB, CHRT, CT, NJC, PSDPT, SCT, TATC)	ANPST	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	ANPST	All other secretariats (CART, CCPERB,...					ATSSC/ANPST	3619
91	205	0	0	0	Internal Services	Internal Services	IS	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	IS	Internal Services					ATSSC/IS	3620
91	205	302	0	0	Corporate Services (Acco...ing and Communications)	Corporate Services (Accommodations and Security, HR, Finance, Planning and Communications)	CSC	3	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	IS	Internal Services	CSC	Corporate Services (Accommodations an...			ATSSC/IS/CSC	3621
91	205	303	0	0	All other Internal Servi...Administrator's Office)	All other Internal Services Directorates (Information Services and Solutions Team, Chief Administrator's Office)	AISO	3	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	IS	Internal Services	AISO	All other Internal Services Directora...			ATSSC/IS/AISO	3622
91	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	ATSSC	Administrative Tribunals Support Serv...	N/A	I cannot find my organizational unit					ATSSC/N/A	3623
92	0	0	0	0	National Film Board of Canada	National Film Board of Canada	NFBC	1	PS	Public Service	NFBC	National Film Board of Canada							NFBC	3624
92	200	0	0	0	Office of the Government...uman Resources Services	Office of the Government Film Commissioner and Chairperson of the NFB / Institutional, Legal and Human Resources Services	OGRS	2	PS	Public Service	NFBC	National Film Board of Canada	OGRS	Office of the Government Film Commiss...					NFBC/OGRS	3625
92	201	0	0	0	Creation and Innovation	Creation and Innovation	CI	2	PS	Public Service	NFBC	National Film Board of Canada	CI	Creation and Innovation					NFBC/CI	3626
92	202	0	0	0	Finance, Operations and Technology	Finance, Operations and Technology	FOT	2	PS	Public Service	NFBC	National Film Board of Canada	FOT	Finance, Operations and Technology					NFBC/FOT	3627
92	203	0	0	0	Distribution, Communications and Marketing	Distribution, Communications and Marketing	DCM	2	PS	Public Service	NFBC	National Film Board of Canada	DCM	Distribution, Communications and Mark...					NFBC/DCM	3628
92	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	NFBC	National Film Board of Canada	N/A	I cannot find my organizational unit					NFBC/N/A	3629
93	0	0	0	0	Federal Economic Develop...cy for Southern Ontario	Federal Economic Development Agency for Southern Ontario	FEDSO	1	PS	Public Service	FEDSO	Federal Economic Development Agency f...							FEDSO	3630
93	200	0	0	0	Waterloo-Peterborough	Waterloo/Peterborough	W-	2	PS	Public Service	FEDSO	Federal Economic Development Agency f...	W-	Waterloo/Peterborough					FEDSO/W-	3631
93	201	0	0	0	Toronto	Toronto	T	2	PS	Public Service	FEDSO	Federal Economic Development Agency f...	T	Toronto					FEDSO/T	3632
93	202	0	0	0	Ottawa	Ottawa	O	2	PS	Public Service	FEDSO	Federal Economic Development Agency f...	O	Ottawa					FEDSO/O	3633
